id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
id1729101,01:19:22 AM,01:25:19 AM,2,"-73,978,668,212,890,600","40,758,808,135,986,300","-73,993,904,113,769,500","40,746,498,107,910,100",357
id3262668,01:19:54 AM,01:25:08 AM,1,"-7,398,333,740,234,370","40,744,461,059,570,300","-73,989,334,106,445,300","40,726,493,835,449,200",314
id3830710,01:20:38 AM,01:24:15 AM,2,"-73,984,123,229,980,400","40,755,016,326,904,200","-73,974,555,969,238,200","40,756,710,052,490,200",217
id2225215,01:21:47 AM,01:36:38 AM,1,"-739,554,443,359,375","40,820,213,317,871,000","-73,992,691,040,039,000","40,758,235,931,396,400",891
id2477405,01:21:55 AM,01:34:24 AM,3,"-73,959,083,557,128,900","40,678,062,438,964,800","-73,941,940,307,617,100","40,660,648,345,947,200",749
id3213708,01:22:49 AM,01:32:32 AM,1,"-74,004,707,336,425,700","40,708,259,582,519,500","-74,001,548,767,089,800","4,074,664,306,640,620",583
id1024625,01:22:50 AM,01:33:45 AM,5,"-74,006,660,461,425,700","40,739,711,761,474,600","-73,989,265,441,894,500","40,758,697,509,765,600",655
id0425263,01:25:13 AM,01:29:58 AM,1,"-73,967,788,696,289,000","40,801,959,991,455,000","-7,396,136,474,609,370","40,813,217,163,085,900",285
id3578958,01:25:58 AM,01:33:11 AM,1,"-73,983,108,520,507,800","40,762,546,539,306,600","-73,991,241,455,078,100","40,750,186,920,166,000",433
id3144458,01:26:14 AM,01:34:36 AM,2,"-74,003,707,885,742,100","407,418,212,890,625","-73,996,246,337,890,600","40,762,481,689,453,100",502
id3009733,01:27:43 AM,01:29:30 AM,1,"-7,400,018,310,546,870","40,732,650,756,835,900","-74,006,278,991,699,200","40,733,150,482,177,700",107
id2624501,01:27:50 AM,01:38:45 AM,4,"-73,971,450,805,664,000","40,762,748,718,261,700","-73,990,646,362,304,600","40,718,368,530,273,400",655
id3772607,01:28:53 AM,01:34:08 AM,1,"-73,983,650,207,519,500","40,749,691,009,521,400","-74,001,060,485,839,800","40,729,351,043,701,100",315
id2161503,01:29:46 AM,01:34:51 AM,1,"-73,982,048,034,667,900","40,773,788,452,148,400","-73,963,546,752,929,600","40,799,591,064,453,100",305
id1547646,01:30:26 AM,01:34:24 AM,1,"-73,987,281,799,316,400","40,738,918,304,443,300","-73,988,739,013,671,800","40,746,177,673,339,800",238
id1472518,01:30:52 AM,01:50:53 AM,1,"-73,998,092,651,367,100","40,714,447,021,484,300","-73,987,167,358,398,400","4,076,025,390,625",1201
id0699326,01:31:13 AM,01:37:04 AM,1,"-73,920,143,127,441,400","40,757,625,579,833,900","-73,892,631,530,761,700","40,747,158,050,537,100",351
id3451838,01:31:32 AM,01:39:04 AM,2,"-7,398,626,708,984,370","40,740,333,557,128,900","-7,401,123,046,875","40,708,393,096,923,800",452
id0563222,01:32:01 AM,01:43:16 AM,5,"-739,921,875","40,727,348,327,636,700","-7,399,652,099,609,370","40,755,989,074,707,000",675
id2278366,01:33:05 AM,01:35:08 AM,2,"-73,956,153,869,628,900","40,694,503,784,179,600","-73,952,857,971,191,400","40,700,885,772,705,000",123
id3250985,01:33:39 AM,01:39:05 AM,2,"-73,974,563,598,632,800","40,762,409,210,205,000","-73,982,528,686,523,400","40,746,528,625,488,200",326
id3964973,01:33:46 AM,01:40:28 AM,1,"-74,002,296,447,753,900","4,073,345,947,265,620","-73,978,828,430,175,700","40,752,586,364,746,000",402
id2292390,01:33:57 AM,01:46:14 AM,1,"-73,995,048,522,949,200","40,739,887,237,548,800","-7,395,556,640,625","40,768,428,802,490,200",737
id3185515,01:35:13 AM,01:40:11 AM,1,"-73,987,770,080,566,400","40,738,239,288,330,000","-73,977,851,867,675,700","40,725,940,704,345,700",298
id2716858,01:35:17 AM,01:45:07 AM,1,"-739,876,708,984,375","40,749,187,469,482,400","-740,107,421,875","4,071,771,240,234,370",590
id3517605,01:35:44 AM,01:48:18 AM,2,"-73,988,693,237,304,600","40,722,759,246,826,100","-7,395,709,228,515,620","40,772,586,822,509,700",754
id1019096,01:35:58 AM,02:03:07 AM,1,"-73,986,274,719,238,200","40,741,565,704,345,700","-73,980,865,478,515,600","40,672,443,389,892,500",1629
id1983520,01:36:02 AM,01:50:48 AM,1,"-73,912,498,474,121,000","40,766,933,441,162,100","-73,916,923,522,949,200","40,842,388,153,076,100",886
id3710150,01:36:39 AM,01:40:22 AM,1,"-73,995,170,593,261,700","40,739,688,873,291,000","-73,977,577,209,472,600","40,752,037,048,339,800",223
id1759282,01:37:09 AM,01:49:44 AM,1,"-74,000,907,897,949,200","40,731,819,152,832,000","-7,395,745,849,609,370","40,765,758,514,404,200",755
id1329472,01:37:57 AM,01:49:35 AM,1,"-73,982,894,897,460,900","40,760,398,864,746,000","-73,976,875,305,175,700","40,782,508,850,097,600",698
id0791054,01:38:12 AM,01:42:31 AM,1,"-73,986,442,565,917,900","407,264,404,296,875","-73,978,233,337,402,300","40,729,469,299,316,400",259
id0467083,01:39:00 AM,01:46:38 AM,1,"-73,985,969,543,457,000","40,741,569,519,042,900","-73,977,806,091,308,500","40,726,779,937,744,100",458
id1404278,01:40:31 AM,01:48:08 AM,2,"-7,398,895,263,671,870","40,763,710,021,972,600","-74,008,247,375,488,200","40,738,780,975,341,700",457
id2652792,01:40:39 AM,01:58:08 AM,5,"-73,873,062,133,789,000","4,077,410,888,671,870","-73,963,966,369,628,900","40,687,660,217,285,100",1049
id0171231,01:41:08 AM,01:50:17 AM,3,"-73,988,517,761,230,400","40,718,013,763,427,700","-73,950,469,970,703,100","40,711,009,979,248,000",549
id1300560,01:41:31 AM,01:43:39 AM,1,"-7,394,561,767,578,120","40,782,234,191,894,500","-73,937,690,734,863,200","40,792,942,047,119,100",128
id3981599,01:42:01 AM,02:04:45 AM,1,"-73,873,031,616,210,900","40,774,051,666,259,700","-73,987,785,339,355,400","40,759,796,142,578,100",1364
id0248863,01:42:36 AM,01:58:58 AM,1,"-73,872,901,916,503,900","4,077,410,888,671,870","-73,899,330,139,160,100","40,879,718,780,517,500",982
id1269950,01:42:53 AM,01:48:57 AM,1,"-7,397,821,044,921,870","40,757,335,662,841,700","-74,002,143,859,863,200","40,733,543,395,996,000",364
id3897166,01:43:23 AM,01:55:12 AM,6,"-73,982,139,587,402,300","40,768,291,473,388,600","-7,395,263,671,875","40,818,431,854,248,000",709
id2073939,01:43:56 AM,01:53:33 AM,1,"-74,001,190,185,546,800","40,729,137,420,654,200","-73,980,743,408,203,100","407,598,876,953,125",577
id2246909,01:44:20 AM,01:53:50 AM,1,"-73,982,078,552,246,000","40,759,880,065,917,900","-73,948,013,305,664,000","40,776,321,411,132,800",570
id1781146,01:45:05 AM,02:18:41 AM,2,"-7,377,825,927,734,370","40,646,770,477,294,900","-74,006,912,231,445,300","40,735,469,818,115,200",2016
id1853080,01:45:52 AM,02:04:16 AM,6,"-73,980,262,756,347,600","40,759,719,848,632,800","-73,893,112,182,617,100","40,751,178,741,455,000",1104
id0173876,01:46:43 AM,01:48:37 AM,1,"-7,398,028,564,453,120","40,742,900,848,388,600","-73,974,327,087,402,300","40,751,548,767,089,800",114
id2498588,01:47:25 AM,02:10:17 AM,1,"-73,991,043,090,820,300","40,724,353,790,283,200","-73,980,796,813,964,800","40,759,971,618,652,300",1372
id1684738,01:48:15 AM,02:01:23 AM,1,"-73,968,826,293,945,300","40,755,935,668,945,300","-73,992,477,416,992,100","40,714,134,216,308,500",788
id1027542,01:49:06 AM,02:04:18 AM,2,"-73,939,842,224,121,000","40,750,118,255,615,200","-73,964,401,245,117,100","40,695,209,503,173,800",912
id1671537,01:49:54 AM,02:15:46 AM,1,"-73,988,639,831,542,900","40,720,211,029,052,700","-73,957,527,160,644,500","40,815,010,070,800,700",1552
id1322717,01:50:41 AM,02:13:32 AM,2,"-73,993,881,225,585,900","40,751,205,444,335,900","-73,951,499,938,964,800","40,787,067,413,330,000",1371
id2781733,01:50:45 AM,02:06:25 AM,5,"-73,988,510,131,835,900","40,763,969,421,386,700","-73,949,691,772,460,900","40,813,800,811,767,500",940
id0294750,01:51:41 AM,01:55:56 AM,5,"-73,951,065,063,476,500","40,820,606,231,689,400","-7,394,970,703,125","40,814,090,728,759,700",255
id0918064,01:52:56 AM,01:58:45 AM,1,"-73,974,212,646,484,300","40,762,531,280,517,500","-73,954,780,578,613,200","40,778,591,156,005,800",349
id0157287,01:55:51 AM,02:04:32 AM,2,"-73,996,856,689,453,100","40,716,400,146,484,300","-73,963,325,500,488,200","40,693,164,825,439,400",521
id1651139,01:55:53 AM,01:59:02 AM,2,"-73,986,724,853,515,600","40,750,473,022,460,900","-73,985,160,827,636,700","40,755,477,905,273,400",189
id0079204,01:58:32 AM,02:29:38 AM,1,"-73,980,888,366,699,200","40,767,341,613,769,500","-73,856,338,500,976,500","40,737,449,645,996,000",1866
id1958528,01:58:39 AM,02:06:23 AM,1,"-73,976,119,995,117,100","40,788,803,100,585,900","-73,963,188,171,386,700","40,802,047,729,492,100",464
id1889215,01:59:24 AM,02:15:30 AM,1,"-73,990,768,432,617,100","40,723,468,780,517,500","-73,932,937,622,070,300","40,770,759,582,519,500",966
id2651679,01:59:40 AM,02:10:07 AM,4,"-73,962,013,244,628,900","40,805,469,512,939,400","-73,988,418,579,101,500","40,769,489,288,330,000",627
id0971602,01:59:51 AM,02:07:10 AM,1,"-74,006,454,467,773,400","40,733,501,434,326,100","-73,984,481,811,523,400","40,758,502,960,205,000",439
id2767747,02:00:32 AM,02:06:44 AM,5,"-73,986,679,077,148,400","40,741,401,672,363,200","-74,002,456,665,039,000","40,719,921,112,060,500",372
id3967973,02:01:23 AM,02:06:01 AM,2,"-73,987,220,764,160,100","40,729,400,634,765,600","-73,987,350,463,867,100","40,729,328,155,517,500",278
id2631496,02:01:30 AM,02:25:50 AM,2,"-739,515,380,859,375","40,781,978,607,177,700","-73,947,547,912,597,600","406,715,087,890,625",1460
id3902555,02:03:02 AM,02:21:55 AM,1,"-739,814,453,125","40,760,543,823,242,100","-74,015,220,642,089,800","40,708,610,534,667,900",1133
id3935110,02:06:51 AM,02:11:59 AM,1,"-73,935,646,057,128,900","40,806,877,136,230,400","-73,951,911,926,269,500","40,799,236,297,607,400",308
id3730551,02:06:54 AM,02:18:52 AM,1,"-73,957,061,767,578,100","40,774,787,902,832,000","-74,000,068,664,550,700","40,761,531,829,833,900",718
id2887439,02:09:43 AM,02:17:34 AM,1,"-73,999,366,760,253,900","40,728,199,005,126,900","-73,980,369,567,871,000","40,760,459,899,902,300",471
id3491129,02:09:54 AM,02:31:24 AM,1,"-74,006,515,502,929,600","40,736,431,121,826,100","-73,962,539,672,851,500","40,651,626,586,914,000",1290
id2826559,02:10:21 AM,02:25:32 AM,6,"-73,989,593,505,859,300","40,741,348,266,601,500","-73,917,091,369,628,900","4,074,639,892,578,120",911
id2321114,02:11:38 AM,02:21:03 AM,1,"-73,986,610,412,597,600","40,741,317,749,023,400","-74,007,949,829,101,500","40,705,684,661,865,200",565
id3698973,02:13:03 AM,02:19:51 AM,1,"-739,783,935,546,875","40,724,735,260,009,700","-73,994,094,848,632,800","40,732,101,440,429,600",408
id2601425,02:15:39 AM,02:21:14 AM,1,"-73,989,601,135,253,900","40,730,121,612,548,800","-73,987,579,345,703,100","40,721,721,649,169,900",335
id0179826,02:20:38 AM,02:27:25 AM,1,"-73,979,438,781,738,200","40,752,742,767,333,900","-7,397,918,701,171,870","40,741,409,301,757,800",407
id1541975,02:21:49 AM,02:25:26 AM,1,"-73,972,526,550,292,900","4,074,993,896,484,370","-73,978,179,931,640,600","40,729,450,225,830,000",217
id0890722,02:21:55 AM,02:25:56 AM,5,"-73,979,934,692,382,800","40,761,760,711,669,900","-73,982,398,986,816,400","40,773,723,602,294,900",241
id3333204,02:25:31 AM,02:36:03 AM,1,"-73,955,894,470,214,800","40,803,760,528,564,400","-73,951,118,469,238,200","40,825,557,708,740,200",632
id2741063,02:28:17 AM,02:34:54 AM,1,"-73,992,416,381,835,900","40,735,004,425,048,800","-740,045,166,015,625","40,719,482,421,875",397
id2565471,02:31:19 AM,02:35:34 AM,1,"-73,991,889,953,613,200","40,759,292,602,539,000","-74,002,098,083,496,000","40,751,663,208,007,800",255
id0477401,02:32:30 AM,02:38:15 AM,2,"-73,972,480,773,925,700","40,677,318,572,998,000","-73,991,600,036,621,000","40,695,499,420,166,000",345
id1811014,02:32:48 AM,02:42:46 AM,1,"-73,940,254,211,425,700","40,750,923,156,738,200","-73,929,008,483,886,700","40,775,913,238,525,300",598
id2278856,02:32:54 AM,02:42:28 AM,2,"-73,989,082,336,425,700","40,721,691,131,591,700","-73,940,597,534,179,600","40,724,666,595,458,900",574
id2690164,02:37:32 AM,02:47:40 AM,2,"-73,980,224,609,375","40,760,116,577,148,400","-739,840,087,890,625","40,760,997,772,216,700",608
id0264280,02:37:41 AM,03:31:19 AM,1,"-73,992,286,682,128,900","40,748,882,293,701,100","-73,993,728,637,695,300","40,746,395,111,083,900",3218
id0877076,02:42:57 AM,02:58:55 AM,1,"-73,917,572,021,484,300","40,739,246,368,408,200","-73,866,600,036,621,000","40,749,660,491,943,300",958
id3519632,02:43:01 AM,02:54:57 AM,2,"-73,993,118,286,132,800","40,727,928,161,621,000","-73,944,984,436,035,100","40,791,091,918,945,300",716
id1337822,02:45:24 AM,02:59:49 AM,1,"-74,000,465,393,066,400","40,730,068,206,787,100","-7,394,598,388,671,870","40,711,349,487,304,600",865
id1270297,02:48:34 AM,02:58:36 AM,1,"-7,398,089,599,609,370","40,779,239,654,541,000","-7,394,854,736,328,120","40,827,377,319,335,900",602
id0832918,02:50:00 AM,03:03:32 AM,2,"-73,975,898,742,675,700","40,752,174,377,441,400","-7,393,780,517,578,120","407,491,455,078,125",812
id2354470,02:51:13 AM,02:52:35 AM,2,"-73,946,067,810,058,500","407,860,107,421,875","-73,951,713,562,011,700","40,780,460,357,666,000",82
id0103617,02:51:46 AM,03:05:01 AM,1,"-74,002,273,559,570,300","40,733,428,955,078,100","-73,962,699,890,136,700","407,593,994,140,625",795
id3408797,02:51:51 AM,02:57:20 AM,1,"-73,975,006,103,515,600","40,754,695,892,333,900","-73,989,120,483,398,400","40,747,806,549,072,200",329
id0726239,02:52:56 AM,02:56:40 AM,6,"-73,896,514,892,578,100","40,746,250,152,587,800","-73,897,010,803,222,600","40,734,260,559,082,000",224
id3770535,02:53:03 AM,03:03:07 AM,1,"-7,400,396,728,515,620","40,742,168,426,513,600","-7,397,308,349,609,370","40,738,483,428,955,000",604
id3353811,02:54:14 AM,03:02:37 AM,2,"-74,008,392,333,984,300","40,713,790,893,554,600","-74,008,392,333,984,300","40,713,790,893,554,600",503
id3885199,02:55:14 AM,03:00:45 AM,1,"-73,986,381,530,761,700","40,751,888,275,146,400","-74,001,815,795,898,400","40,739,795,684,814,400",331
id3538522,02:58:13 AM,03:05:29 AM,1,"-74,005,355,834,960,900","40,740,261,077,880,800","-73,989,494,323,730,400","40,723,167,419,433,500",436
id1821778,03:00:34 AM,03:25:09 AM,1,"-73,957,656,860,351,500","40,714,481,353,759,700","-73,952,117,919,921,800","40,811,283,111,572,200",1475
id2106849,03:03:19 AM,03:07:11 AM,3,"-73,988,723,754,882,800","40,722,751,617,431,600","-73,978,240,966,796,800","40,729,179,382,324,200",232
id1432832,03:03:20 AM,03:13:58 AM,1,"-73,969,757,080,078,100","40,753,250,122,070,300","-73,986,427,307,128,900","40,780,048,370,361,300",638
id1330094,03:09:26 AM,03:29:46 AM,1,"-74,005,592,346,191,400","40,725,830,078,125","-73,968,833,923,339,800","40,613,929,748,535,100",1220
id0680468,03:11:06 AM,03:17:17 AM,1,"-739,830,322,265,625","40,753,459,930,419,900","-73,995,620,727,539,000","40,759,021,759,033,200",371
id1896714,03:11:46 AM,03:17:50 AM,1,"-73,978,317,260,742,100","40,745,517,730,712,800","-73,956,657,409,667,900","40,775,325,775,146,400",364
id2007348,03:13:13 AM,03:20:32 AM,1,"-7,400,653,076,171,870","40,744,548,797,607,400","-73,980,720,520,019,500","4,076,513,671,875",439
id2679340,03:16:04 AM,03:19:05 AM,1,"-73,997,520,446,777,300","40,729,831,695,556,600","-74,002,838,134,765,600","407,247,314,453,125",181
id1704110,03:16:22 AM,03:26:36 AM,1,"-74,001,235,961,914,000","40,741,226,196,289,000","-73,967,605,590,820,300","4,075,665,283,203,120",614
id0286265,03:16:25 AM,03:27:54 AM,1,"-74,006,851,196,289,000","40,740,085,601,806,600","-74,000,839,233,398,400","40,719,089,508,056,600",689
id0825285,03:19:25 AM,03:28:55 AM,1,"-73,983,367,919,921,800","40,765,678,405,761,700","-73,999,740,600,585,900","40,734,100,341,796,800",570
id1553615,03:20:55 AM,03:31:47 AM,2,"-74,003,440,856,933,500","40,741,847,991,943,300","-73,986,480,712,890,600","40,722,198,486,328,100",652
id3661184,03:21:47 AM,03:23:59 AM,1,"-73,982,200,622,558,500","40,680,042,266,845,700","-73,982,093,811,035,100","40,680,171,966,552,700",132
id0247919,03:24:06 AM,03:26:14 AM,1,"-73,989,036,560,058,500","40,768,470,764,160,100","-73,991,157,531,738,200","40,760,528,564,453,100",128
id1398432,03:30:22 AM,03:36:36 AM,1,"-73,938,400,268,554,600","40,846,366,882,324,200","-73,919,990,539,550,700","40,866,981,506,347,600",374
id2108005,03:30:25 AM,03:33:21 AM,1,"-73,974,418,640,136,700","40,753,875,732,421,800","-73,986,587,524,414,000","40,746,955,871,582,000",176
id3214584,03:34:22 AM,03:40:04 AM,2,"-74,006,683,349,609,300","40,744,289,398,193,300","-73,991,386,413,574,200","40,755,176,544,189,400",342
id3377190,03:36:26 AM,03:45:02 AM,2,"-73,999,221,801,757,800","40,727,767,944,335,900","-73,999,565,124,511,700","40,715,362,548,828,100",516
id2315357,03:44:22 AM,03:47:50 AM,1,"-73,993,263,244,628,900","40,752,658,843,994,100","-73,991,073,608,398,400","40,750,503,540,039,000",208
id1655464,03:45:09 AM,03:50:14 AM,1,"-73,992,683,410,644,500","40,730,159,759,521,400","-73,981,552,124,023,400","40,740,947,723,388,600",305
id2042117,03:45:57 AM,03:53:30 AM,2,"-73,998,115,539,550,700","40,761,333,465,576,100","-74,009,178,161,621,000","40,729,171,752,929,600",453
id2342306,03:47:58 AM,03:51:24 AM,2,"-73,983,238,220,214,800","40,762,981,414,794,900","-73,981,559,753,417,900","40,767,669,677,734,300",206
id2173703,03:49:30 AM,04:01:01 AM,3,"-74,006,645,202,636,700","40,744,373,321,533,200","-74,004,135,131,835,900","40,730,010,986,328,100",691
id2444198,03:56:10 AM,04:10:50 AM,2,"-73,992,111,206,054,600","40,759,231,567,382,800","-73,955,329,895,019,500","40,800,251,007,080,000",880
id2253375,03:56:47 AM,04:02:29 AM,2,"-7,395,562,744,140,620","4,077,239,990,234,370","-73,973,228,454,589,800","40,748,538,970,947,200",342
id0207555,04:00:30 AM,04:15:42 AM,1,"-74,006,179,809,570,300","40,739,830,017,089,800","-73,942,718,505,859,300","40,720,558,166,503,900",912
id2698224,04:01:00 AM,04:26:22 AM,1,"-7,398,297,119,140,620","40,717,460,632,324,200","-73,776,336,669,921,800","40,645,828,247,070,300",1522
id3316768,04:02:44 AM,04:05:27 AM,1,"-73,962,150,573,730,400","4,076,214,599,609,370","-73,965,660,095,214,800","40,758,975,982,666,000",163
id0503192,04:03:56 AM,04:21:02 AM,3,"-73,963,134,765,625","40,711,360,931,396,400","-73,949,691,772,460,900","40,787,647,247,314,400",1026
id2123208,04:06:02 AM,04:21:44 AM,1,"-73,886,001,586,914,000","40,747,474,670,410,100","-73,825,981,140,136,700","40,765,537,261,962,800",942
id3135967,04:06:39 AM,04:26:03 AM,1,"-73,988,006,591,796,800","40,759,742,736,816,400","-7,392,120,361,328,120","40,737,518,310,546,800",1164
id2860539,04:07:01 AM,04:16:50 AM,1,"-73,899,368,286,132,800","40,746,006,011,962,800","-73,879,531,860,351,500","40,728,309,631,347,600",589
id1882886,04:08:19 AM,04:13:40 AM,1,"-73,970,809,936,523,400","40,757,656,097,412,100","-73,948,272,705,078,100","40,784,690,856,933,500",321
id3549376,04:10:17 AM,04:15:25 AM,1,"-73,981,941,223,144,500","40,769,157,409,667,900","-73,977,874,755,859,300","40,784,690,856,933,500",308
id2996219,04:10:17 AM,04:13:39 AM,5,"-73,990,371,704,101,500","40,718,940,734,863,200","-73,984,565,734,863,200","40,715,225,219,726,500",202
id0460119,04:11:23 AM,04:15:51 AM,1,"-73,988,418,579,101,500","40,749,172,210,693,300","-73,987,167,358,398,400","40,768,680,572,509,700",268
id2920945,04:12:16 AM,04:34:20 AM,1,"-73,984,512,329,101,500","40,724,811,553,955,000","-73,806,289,672,851,500","40,709,091,186,523,400",1324
id1903843,04:12:42 AM,04:22:13 AM,5,"-73,990,898,132,324,200","40,755,321,502,685,500","-73,977,348,327,636,700","40,784,290,313,720,700",571
id3880859,04:12:57 AM,04:16:26 AM,1,"-7,398,614,501,953,120","40,751,422,882,080,000","-73,988,227,844,238,200","40,756,050,109,863,200",209
id2071604,04:13:24 AM,04:17:47 AM,1,"-73,985,923,767,089,800","40,767,803,192,138,600","-73,996,696,472,167,900","40,752,838,134,765,600",263
id2906394,04:17:10 AM,04:30:31 AM,1,"-73,984,909,057,617,100","40,763,961,791,992,100","-7,401,446,533,203,120","4,071,795,654,296,870",801
id3316258,04:17:20 AM,04:27:55 AM,1,"-73,983,642,578,125","407,606,201,171,875","-73,924,507,141,113,200","40,742,710,113,525,300",635
id0891850,04:19:12 AM,04:30:48 AM,2,"-73,988,998,413,085,900","40,773,750,305,175,700","-73,988,273,620,605,400","40,774,032,592,773,400",696
